,address,city,state,postal_code,price,facts and features,real estate provider,url,title
130,,Columbia,PA,17512,"$129,900 ","3 bds, 1.0 ba ,1664 sqft",Highland Realty Group LLC,https://www.zillow.com/homedetails/128-S-8th-St-Columbia-PA-17512/9690929_zpid/,Apartment for sale
131,,Columbia,PA,17512,,"5 bds, 1.0 ba ,2780 sqft",Auction.com,https://www.zillow.com/homedetails/720-Walnut-St-Columbia-PA-17512/9690573_zpid/,Auction
132,,Columbia,PA,17512,,"3 bds, 1.5 ba ,793 sqft",,https://www.zillow.com/homedetails/259-S-4th-St-Columbia-PA-17512/83186505_zpid/,Pre-foreclosure / Auction
133,,Columbia,PA,17512,,"3 bds, 1.0 ba ,1390 sqft",,https://www.zillow.com/homedetails/736-Walnut-St-Columbia-PA-17512/9690316_zpid/,Pre-foreclosure / Auction
134,,Columbia,PA,17512,,"3 bds, 1.0 ba ,1850 sqft",,https://www.zillow.com/homedetails/603-Walnut-St-Columbia-PA-17512/9690545_zpid/,Pre-foreclosure / Auction
135,,Columbia,PA,17512,"$279,000 ","3 bds, 3.0 ba ,2200 sqft",,https://www.zillow.com/homedetails/1324-Donegal-Creek-Rd-Columbia-PA-17512/58756102_zpid/,For sale by owner
136,,Columbia,PA,17512,"$95,000 ","None bds, None ba ,None sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/0-Breezyview-Dr-Columbia-PA-17512/2080898431_zpid/,Lot / Land for sale
137,,Columbia,PA,17512,"$394,500 ","3 bds, 2.0 ba ,2424 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1493-Iron-Bridge-Rd-Columbia-PA-17512/2081418888_zpid/,House for sale
138,,Conestoga,PA,17516,"$250,000 ","3 bds, 2.0 ba ,2100 sqft",Keller Williams Keystone Realty,https://www.zillow.com/homedetails/81-Run-Valley-Rd-Conestoga-PA-17516/9781788_zpid/,House for sale
139,,Conestoga,PA,17516,"$199,000 ","2 bds, 2.0 ba ,1263 sqft",,https://www.zillow.com/homedetails/166-Silver-Mine-Rd-Conestoga-PA-17516/9781824_zpid/,For sale by owner
140,,Conestoga,PA,17516,"$399,900 ","4 bds, 3.0 ba ,3244 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/4-Silver-Mine-Rd-Conestoga-PA-17516/9781477_zpid/,House for sale
141,,Conestoga,PA,17516,"$59,900 ","2 bds, 2.0 ba ,980 sqft",Country Home Real Estate,https://www.zillow.com/homedetails/58-Penn-Dr-Conestoga-PA-17516/54222295_zpid/,Home for sale
142,,Conestoga,PA,17516,"$1,550,000 ","4 bds, 5.0 ba ,7155 sqft",Charles & Associates RE,https://www.zillow.com/homedetails/415-Hilltop-Dr-Conestoga-PA-17516/2079227378_zpid/,House for sale
143,,Conestoga,PA,17516,"$179,900 ","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/201-Highville-Rd-Conestoga-PA-17516/104370821_zpid/,Lot / Land for sale
144,,Conestoga,PA,17516,"$590,000 ","None bds, None ba ,None sqft",Younger Realty Group,https://www.zillow.com/homedetails/Green-Hill-Rd-Conestoga-PA-17516/104387805_zpid/,Lot / Land for sale
145,,Conestoga,PA,17516,"$99,900 ","None bds, None ba ,None sqft",RL Hershey Custom Homes,https://www.zillow.com/homedetails/0-Shenk's-Ferry-Rd-LOT-3-Conestoga-PA-17516/2097053367_zpid/,Lot / Land for sale
146,,Conestoga,PA,17516,"$124,900 ","None bds, None ba ,None sqft",Heroes Real Estate,https://www.zillow.com/homedetails/21-Buck-Run-Rd-LOT-2-Conestoga-PA-17516/2084138224_zpid/,Lot / Land for sale
147,,Conestoga,PA,17516,"$114,900 ","None bds, None ba ,None sqft",RL Hershey Custom Homes,https://www.zillow.com/homedetails/0-Shenks-Ferry-Rd-LOT-1-Conestoga-PA-17516/2097053713_zpid/,Lot / Land for sale
148,,Conestoga,PA,17516,"$245,000 ","5 bds, 3.0 ba ,2170 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1141-Letort-Rd-Conestoga-PA-17516/9768672_zpid/,House for sale
149,,Conestoga,PA,17516,"$399,900 ","5 bds, 3.0 ba ,3208 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/3688-River-Rd-Conestoga-PA-17516/9768853_zpid/,House for sale
150,,Conestoga,PA,17516,"$99,500 ","None bds, None ba ,None sqft",Chris Habecker Real Estate,https://www.zillow.com/homedetails/Colemanville-Church-Rd-Conestoga-PA-17516/104390547_zpid/,Lot / Land for sale
151,,Conestoga,PA,17516,"$119,900 ","0 bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/12-Grandview-Ln-Conestoga-PA-17516/104370057_zpid/,Lot / Land for sale
152,,Conestoga,PA,17516,"$154,900 ","None bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/34-Fawn-Ct-LOT-8B-Conestoga-PA-17516/2080228743_zpid/,Lot / Land for sale
153,,Conestoga,PA,17516,"$179,900 ","None bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/387-Natures-Way-Conestoga-PA-17516/2088337544_zpid/,Lot / Land for sale
154,,Conestoga,PA,17516,"$104,900 ","None bds, None ba ,None sqft",RL Hershey Custom Homes,https://www.zillow.com/homedetails/0-Shenk's-Ferry-Rd-LOT-2-Conestoga-PA-17516/2097053445_zpid/,Lot / Land for sale
155,,Conestoga,PA,17516,"$109,900 ","None bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/76-Grandview-Ln-34-Conestoga-PA-17516/2093228455_zpid/,Lot / Land for sale
156,,Conestoga,PA,17516,,"3 bds, 2.0 ba ,1964 sqft",,https://www.zillow.com/homedetails/10-Woodcrest-Rd-Conestoga-PA-17516/9692095_zpid/,Pre-foreclosure / Auction
157,,Denver,PA,17517,"$249,000 ","3 bds, 2.0 ba ,1320 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/9-Mockingbird-Dr-Denver-PA-17517/9686036_zpid/,House for sale
158,,Denver,PA,17517,"$289,500 ","4 bds, 3.0 ba ,2594 sqft",Younger Realty Group,https://www.zillow.com/homedetails/12-Rollingview-Ln-Denver-PA-17517/99367563_zpid/,House for sale
159,,Denver,PA,17517,"$242,500 ","3 bds, 3.0 ba ,2795 sqft",RE/MAX Cornerstone,https://www.zillow.com/homedetails/104-Hawk-Valley-Ln-Denver-PA-17517/9681155_zpid/,Apartment for sale
160,,Denver,PA,17517,"$554,900 ","6 bds, 5.0 ba ,5290 sqft",Shepherd Real Estate LLC,https://www.zillow.com/homedetails/1745-Furnace-Hill-Rd-Denver-PA-17517/67575199_zpid/,House for sale
161,,Denver,PA,17517,"$299,900 ","5 bds, 4.0 ba ,3646 sqft",Infinity Real Estate,https://www.zillow.com/homedetails/20-Egret-Cir-Denver-PA-17517/9686007_zpid/,House for sale
162,,Denver,PA,17517,"$749,000 ","5 bds, 6.0 ba ,6124 sqft",RE/MAX Of Reading,https://www.zillow.com/homedetails/70-Horseshoe-Trail-Rd-Denver-PA-17517/9688561_zpid/,House for sale
163,,Denver,PA,17517,"$934,900 ","5 bds, 4.0 ba ,4388 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/755-Sportsman-Rd-Denver-PA-17517/246000009_zpid/,House for sale
164,,Denver,PA,17517,"$259,900 ","4 bds, 3.0 ba ,2916 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/99-Hawk-Valley-Ln-Denver-PA-17517/9681154_zpid/,Condo for sale
165,,Denver,PA,17517,"$119,900 ","2 bds, 1.0 ba ,960 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/513-Locust-St-Denver-PA-17517/9694034_zpid/,House for sale
166,,Denver,PA,17517,"$529,900 ","3 bds, 3.0 ba ,5124 sqft",Kingsway Realty,https://www.zillow.com/homedetails/40-Green-Ct-Denver-PA-17517/58756029_zpid/,House for sale
167,,Denver,PA,17517,"$309,900 ","6 bds, 5.0 ba ,4172 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/421-423-Main-St-Denver-PA-17517/2078379890_zpid/,House for sale
168,,Denver,PA,17517,,"3 bds, 2.0 ba ,2604 sqft",Auction.com,https://www.zillow.com/homedetails/208-Fausnacht-Dr-Denver-PA-17517/54222832_zpid/,Auction
169,,Denver,PA,17517,"$139,900 ","0 bds, None ba ,2422 sqft",Kingsway Realty,https://www.zillow.com/homedetails/34-34-36-N-King-St-Denver-PA-17517/2080919019_zpid/,Apartment for sale
170,,Denver,PA,17517,"$169,900 ","3 bds, 2.0 ba ,2249 sqft",Assist2Sell Smart Choice Realty,https://www.zillow.com/homedetails/426-Main-St-Denver-PA-17517/9694312_zpid/,Townhouse for sale
171,,Denver,PA,17517,"$149,900 ","0 bds, None ba ,None sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Netzley-Dr-Denver-PA-17517/2111772466_zpid/,Lot / Land for sale
172,,Denver,PA,17517,"$417,400 ","4 bds, 3.0 ba ,2424 sqft",Landmark Homes,https://www.zillow.com/homedetails/148-E-Valley-Rd-Denver-PA-17517/249065881_zpid/,New construction
173,,Denver,PA,17517,"$414,600 ","2 bds, 2.0 ba ,2004 sqft",Landmark Homes,https://www.zillow.com/homedetails/161-E-Valley-Rd-Denver-PA-17517/249066703_zpid/,New construction
174,,Denver,PA,17517,"$309,900 ","6 bds, 5.0 ba ,4172 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/421-Main-St-Denver-PA-17517/2088283566_zpid/,House for sale
175,,Denver,PA,17517,,"4 bds, 4.0 ba ,3454 sqft",Auction.com,https://www.zillow.com/homedetails/22-Egret-Cir-Denver-PA-17517/9686008_zpid/,Auction
176,,Denver,PA,17517,,"2 bds, 1.0 ba ,1152 sqft",Auction.com,https://www.zillow.com/homedetails/27-Bill-Dr-Denver-PA-17517/9686163_zpid/,Auction
177,,Denver,PA,17517,"$660,000 ","3 bds, 4.0 ba ,3297 sqft",Landmark Homes,https://www.zillow.com/homedetails/108-E-Valley-Rd-Denver-PA-17517/249065678_zpid/,New construction
178,,Denver,PA,17517,"$349,900 ","4 bds, 3.0 ba ,2178 sqft",Heroes Real Estate,https://www.zillow.com/homedetails/191-Arrowhead-Dr-Denver-PA-17517/249066308_zpid/,New construction
179,,Denver,PA,17517,"$379,990 ","4 bds, 3.0 ba ,2772 sqft",Berks Homes,https://www.zillow.com/homedetails/202-Firethorne-Dr-LOT-177-Denver-PA-17517/2078751294_zpid/,New construction
180,,Denver,PA,17517,"$282,990+","3 bds, 2.0 ba ,1662 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343198_zpid/,New construction
181,,Denver,PA,17517,"$180,000 ","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-N-Reading-Rd-Denver-PA-17517/2096628238_zpid/,Lot / Land for sale
182,,Denver,PA,17517,"$364,990 ","4 bds, 3.0 ba ,2326 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/3-Heatherwood-Ln-20-Denver-PA-17517/2078270204_zpid/,New construction
183,,Denver,PA,17517,"$274,990+","3 bds, 3.0 ba ,1819 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343200_zpid/,New construction
184,,Denver,PA,17517,"$281,990+","4 bds, 3.0 ba ,1909 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343201_zpid/,New construction
185,,Denver,PA,17517,"$298,990+","3 bds, 2.0 ba ,1900 sqft",Berks Homes,https://www.zillow.com/community/heatherwoods-singles/2079343203_zpid/,New construction
186,,Denver,PA,17517,"$395,300+","3 bds, 2.0 ba ,2851 sqft",Landmark Homes,https://www.zillow.com/community/hawk-valley-estates/2084854877_zpid/,New construction
187,,Denver,PA,17517,"$477,000+","4 bds, 4.0 ba ,4191 sqft",Landmark Homes,https://www.zillow.com/community/hawk-valley-estates/2084896553_zpid/,New construction
188,,Denver,PA,17517,"$274,990 ","4 bds, 3.0 ba ,1819 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-1-Denver-PA-17517/2079518762_zpid/,New construction
189,,Denver,PA,17517,"$432,000+","4 bds, 4.0 ba ,3597 sqft",Landmark Homes,https://www.zillow.com/community/hawk-valley-estates/2084896541_zpid/,New construction
190,,Denver,PA,17517,"$695,000 ","None bds, None ba ,None sqft",U.S. Commercial Realty,https://www.zillow.com/homedetails/0-Denver-Rd-Denver-PA-17517/2088921137_zpid/,Lot / Land for sale
191,,Denver,PA,17517,"$322,990 ","4 bds, 3.0 ba ,2772 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-8-Denver-PA-17517/2082645180_zpid/,New construction
192,,Denver,PA,17517,"$334,990 ","4 bds, 3.0 ba ,2310 sqft",Berks Homes,https://www.zillow.com/homedetails/27-Heatherwood-Ln-LOT-32-Denver-PA-17517/2078756164_zpid/,New construction
193,,Denver,PA,17517,"$297,990 ","4 bds, 3.0 ba ,2420 sqft",Coldwell Banker Residential Brokerage-Wyomissing,https://www.zillow.com/homedetails/0-Cranberry-Cir-5-Denver-PA-17517/2082645178_zpid/,New construction
194,,Denver,PA,17517,"$338,000+","4 bds, 3.0 ba ,2127 sqft",Landmark Homes,https://www.zillow.com/community/hawk-valley-estates/2084896555_zpid/,New construction
195,,Denver,PA,17517,"$417,100+","4 bds, 3.0 ba ,3288 sqft",Landmark Homes,https://www.zillow.com/community/hawk-valley-estates/2084854876_zpid/,New construction
196,,Denver,PA,17517,"$344,100+","2 bds, 2.0 ba ,1830 sqft",Landmark Homes,https://www.zillow.com/community/hawk-valley-estates/2084854874_zpid/,New construction
197,,Drumore,PA,17518,"$899,000 ","4 bds, 3.0 ba ,4100 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1813-River-Hill-Rd-Drumore-PA-17518/104384707_zpid/,House for sale
198,,Drumore,PA,17518,"$119,900 ","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1866-Rivervue-Dr-N-2B-Drumore-PA-17518/2084139735_zpid/,Lot / Land for sale
199,,Drumore,PA,17518,"$334,900 ","3 bds, 3.0 ba ,2100 sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Harmony-Ridge-Dr-Drumore-PA-17518/2078611206_zpid/,New construction
200,,Drumore,PA,17518,"$95,000 ","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1760-Fern-Glen-Dr-Drumore-PA-17518/318319914_zpid/,Lot / Land for sale
201,,Drumore,PA,17518,"$99,000 ","4 bds, None ba ,2260 sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Harmony-Ridge-Dr-LOT-5-Drumore-PA-17518/2081148998_zpid/,Lot / Land for sale
202,,Drumore,PA,17518,"$99,000 ","None bds, None ba ,None sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Harmony-Ridge-Dr-LOT-4-Drumore-PA-17518/2078612005_zpid/,Lot / Land for sale
203,,East Earl,PA,17519,"$229,900 ","3 bds, 3.0 ba ,1344 sqft",Iron Valley Real Estate of Lancaster,https://www.zillow.com/homedetails/4117-Division-Hwy-East-Earl-PA-17519/9701102_zpid/,House for sale
204,,East Earl,PA,17519,"$420,000 ","3 bds, 3.0 ba ,2114 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1929-Barnett-St-East-Earl-PA-17519/9682234_zpid/,House for sale
205,,East Earl,PA,17519,"$340,900+","3 bds, 2.0 ba ,1880 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527931_zpid/,New construction
206,,East Earl,PA,17519,"$389,900 ","0 bds, None ba ,1200 sqft",Horning Farm Agency,https://www.zillow.com/homedetails/1111-1111-Main-St-E-1113-East-Earl-PA-17519/2078457364_zpid/,Apartment for sale
207,,East Earl,PA,17519,"$387,900+","4 bds, 4.0 ba ,2992 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527933_zpid/,New construction
208,,East Earl,PA,17519,"$371,900+","4 bds, 3.0 ba ,2652 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527932_zpid/,New construction
209,,East Earl,PA,17519,"$389,900+","4 bds, 3.0 ba ,3054 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527929_zpid/,New construction
210,,East Earl,PA,17519,"$408,900+","4 bds, 4.0 ba ,3070 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527934_zpid/,New construction
211,,East Earl,PA,17519,"$49,900 ","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/256-Wildflower-Dr-LOT-49-East-Earl-PA-17519/2084139979_zpid/,Lot / Land for sale
212,,East Earl,PA,17519,"$393,900+","4 bds, 4.0 ba ,3052 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527928_zpid/,New construction
213,,East Earl,PA,17519,"$357,900+","4 bds, 3.0 ba ,2318 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527927_zpid/,New construction
214,,East Earl,PA,17519,"$372,900+","4 bds, 3.0 ba ,2776 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527930_zpid/,New construction
215,,East Earl,PA,17519,"$49,900 ","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/228-Red-Fern-Dr-LOT-48-East-Earl-PA-17519/2089304787_zpid/,Lot / Land for sale
216,,East Earl,PA,17519,"$49,900 ","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/222-Red-Fern-Dr-LOT-45-East-Earl-PA-17519/2089307713_zpid/,Lot / Land for sale
217,,East Earl,PA,17519,"$49,900 ","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/224-Red-Fern-Dr-LOT-46-East-Earl-PA-17519/2089306379_zpid/,Lot / Land for sale
218,,East Earl,PA,17519,"$373,900+","3 bds, 2.0 ba ,2272 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2079202182_zpid/,New construction
219,,East Earl,PA,17519,"$367,900+","4 bds, 3.0 ba ,2642 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2078892498_zpid/,New construction
220,,East Earl,PA,17519,"$373,900+","4 bds, 3.0 ba ,2986 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081365205_zpid/,New construction
221,,East Earl,PA,17519,"$49,900 ","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/260-Wildflower-Dr-LOT-51-East-Earl-PA-17519/2089325947_zpid/,Lot / Land for sale
222,,East Earl,PA,17519,"$359,900+","4 bds, 3.0 ba ,2474 sqft",Garman Builders,https://www.zillow.com/community/timberline-estates/2081527935_zpid/,New construction
223,,East Earl,PA,17519,"$49,900 ","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/226-Red-Fern-Dr-LOT-47-East-Earl-PA-17519/2089306077_zpid/,Lot / Land for sale
224,,East Earl,PA,17519,"$49,900 ","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/258-Wildflower-Dr-LOT-50-East-Earl-PA-17519/2089326658_zpid/,Lot / Land for sale
225,,East Earl,PA,17519,,"3 bds, 2.0 ba ,1928 sqft",,https://www.zillow.com/homedetails/643-Maple-St-East-Earl-PA-17519/9682215_zpid/,Pre-foreclosure / Auction
226,,East Earl,PA,17519,,"6 bds, 4.0 ba ,2704 sqft",,https://www.zillow.com/homedetails/1263-E-Earl-Rd-East-Earl-PA-17519/9700396_zpid/,Pre-foreclosure / Auction
227,,East Petersburg,PA,17520,"$159,900 ","2 bds, 1.0 ba ,908 sqft",Mountain Realty,https://www.zillow.com/homedetails/2072-Broad-St-East-Petersburg-PA-17520/9704301_zpid/,House for sale
228,,East Petersburg,PA,17520,"$339,900+","2 bds, 2.0 ba ,1927 sqft",Traditions of America,https://www.zillow.com/community/east-petersburg/2078987495_zpid/,New construction
229,,East Petersburg,PA,17520,"$229,900 ","3 bds, 2.0 ba ,808 sqft",Keller Williams ELITE,https://www.zillow.com/homedetails/6483-Lincoln-Ct-East-Petersburg-PA-17520/9703830_zpid/,Coming soon
230,,East Petersburg,PA,17520,"$329,900+","2 bds, 2.0 ba ,1798 sqft",Traditions of America,https://www.zillow.com/community/east-petersburg/2078987496_zpid/,New construction
231,,East Petersburg,PA,17520,"$359,900+","2 bds, 2.0 ba ,2324 sqft",Traditions of America,https://www.zillow.com/community/east-petersburg/2078987493_zpid/,New construction
232,,East Petersburg,PA,17520,"$315,900+","2 bds, 2.0 ba ,1536 sqft",Traditions of America,https://www.zillow.com/community/east-petersburg/2078987497_zpid/,New construction
233,,East Petersburg,PA,17520,"$349,900+","2 bds, 2.0 ba ,2083 sqft",Traditions of America,https://www.zillow.com/community/east-petersburg/2078987494_zpid/,New construction
234,,East Petersburg,PA,17520,"$292,900+","2 bds, 2.0 ba ,1542 sqft",Traditions of America,https://www.zillow.com/community/east-petersburg/2078987499_zpid/,New construction
235,,East Petersburg,PA,17520,"$302,900+","2 bds, 2.0 ba ,1627 sqft",Traditions of America,https://www.zillow.com/community/east-petersburg/2078987498_zpid/,New construction
236,,East Petersburg,PA,17520,"$219,999 ","4 bds, 2.0 ba ,1387 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/6331-Jackson-Dr-East-Petersburg-PA-17520/9703060_zpid/,House for sale
237,,East Petersburg,PA,17520,"$509,000 ","3 bds, 3.0 ba ,2488 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/LOT-3-Wild-Lilac-Dr-East-Petersburg-PA-17520/2079010068_zpid/,New construction
238,,East Petersburg,PA,17520,"$379,900 ","4 bds, 3.0 ba ,2770 sqft",Realty One Group Restore-Collegeville,https://www.zillow.com/homedetails/6089-Main-St-East-Petersburg-PA-17520/9704295_zpid/,House for sale
239,,East Petersburg,PA,17520,"$595,000 ","4 bds, 4.0 ba ,3586 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/27-Crowfoot-Ln-East-Petersburg-PA-17520/2079638498_zpid/,New construction
240,,East Petersburg,PA,17520,"$329,900 ","3 bds, 3.0 ba ,2120 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/3003-Morning-Thistle-Ct-90-East-Petersburg-PA-17520/2079839835_zpid/,New construction
241,,East Petersburg,PA,17520,"$329,900 ","3 bds, 3.0 ba ,2105 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/2577-Camas-Ln-East-Petersburg-PA-17520/2080796832_zpid/,Townhouse for sale
